Date,Retailer,Company,Margin,Amount
9/16/2020,PulseCraft Depot,VoltStar Havells,95.00,115.00
9/16/2020,PulseCraft Depot,VoltStar Havells,29.29,66.80
9/16/2020,PulseCraft Depot,VoltStar Havells,159.40,285.20
9/16/2020,PulseCraft Depot,ApexVolt Industries,4.67,73.00
9/16/2020,PulseCraft Depot,AnchorVolt Industries,188.61,669.48
9/16/2020,PulseCraft Depot,AnchorVolt Industries,346.86,1131.90
9/16/2020,PulseCraft Depot,AnchorVolt Industries,63.59,178.36
9/16/2020,PulseCraft Depot,AnchorVolt Industries,40.33,103.94
9/16/2020,PulseCraft Depot,AnchorVolt Industries,110.18,352.10
9/16/2020,PulseCraft Depot,AnchorVolt Industries,148.41,515.48
9/16/2020,PulseCraft Depot,AnchorVolt Industries,112.85,329.40
9/16/2020,PulseCraft Depot,AnchorVolt Industries,200.20,562.54
9/16/2020,PulseCraft Depot,AnchorVolt Industries,245.65,835.00
9/16/2020,PulseCraft Depot,AnchorVolt Industries,42.45,142.36
9/16/2020,PulseCraft Depot,AnchorVolt Industries,178.80,687.50
9/16/2020,PulseCraft Depot,AnchorVolt Industries,25.08,63.00
9/16/2020,PulseCraft Depot,AnchorVolt Industries,148.47,432.40
9/16/2020,PulseCraft Depot,AnchorVolt Industries,305.54,781.00
9/16/2020,PulseCraft Depot,VoltIndus Fabrications,120.79,425.40
9/16/2020,PulseCraft Depot,VoltIndus Fabrications,126.86,428.40
9/16/2020,PulseCraft Depot,BharatElectra Works,90.60,1257.36
9/16/2020,PulseCraft Depot,BharatElectra Works,76.67,4725.70
9/16/2020,PulseCraft Depot,BharatElectra Works,112.48,4554.16
9/16/2020,PulseCraft Depot,BharatElectra Works,199.98,7263.80
9/16/2020,PulseCraft Depot,BharatElectra Works,-53.52,5609.76
9/16/2020,PulseCraft Depot,BharatElectra Works,91.07,343.00
9/16/2020,PulseCraft Depot,BharatElectra Works,154.90,2469.00
9/16/2020,PulseCraft Depot,Others,63.44,210.60
9/16/2020,PulseCraft Depot,Others,52.43,169.00
9/16/2020,PulseCraft Depot,AnchorVolt Industries,27.44,76.68
9/16/2020,PulseCraft Depot,ApexCraft Electric,459.56,3507.00
9/16/2020,PulseCraft Depot,ApexCraft Electric,393.67,1967.00
9/16/2020,PulseCraft Depot,PowerFusion Systems,39.49,211.00
9/16/2020,PulseCraft Depot,PowerFusion Systems,177.27,651.00
9/17/2020,Cash,VoltStar Havells,181.41,453.00
9/17/2020,Cash,Others,116.72,272.80
9/17/2020,Cash,SupraElectra Industries,229.58,1684.00
9/17/2020,Cash,VoltFusion Technologies,28.99,224.14
9/17/2020,Cash,PowerMatic Havells,319.18,760.00
9/17/2020,Cash,FusionAnchor Technologies,221.75,788.92
9/17/2020,Cash,FusionAnchor Technologies,387.76,1216.40
9/17/2020,Cash,FusionAnchor Technologies,202.73,814.36
9/17/2020,Cash,FusionAnchor Technologies,1148.68,3151.74
9/17/2020,Cash,FusionAnchor Technologies,262.39,1502.20
9/17/2020,Cash,FusionAnchor Technologies,191.72,436.36
9/17/2020,Cash,FusionAnchor Technologies,276.30,708.72
9/17/2020,Cash,VoltStar Havells,116.34,229.60
9/17/2020,Cash,VoltStar Havells,53.73,100.10
9/17/2020,Cash,AnchorVolt Industries,37.77,100.10
9/17/2020,Cash,AnchorVolt Industries,51.19,142.50
9/17/2020,Cash,AnchorVolt Industries,28.32,89.30
9/17/2020,Cash,AnchorVolt Industries,54.64,174.70
9/17/2020,Cash,AnchorVolt Industries,69.68,198.04
9/17/2020,Cash,AnchorVolt Industries,26.58,103.00
9/17/2020,Cash,PowerFusion Systems,23.41,92.00
9/17/2020,Cash,BharatElectra Works,31.93,195.00
9/17/2020,Cash,BharatElectra Works,51.07,1575.90
9/17/2020,Cash,SupraVolt Manufacturing,20.27,33.00
9/17/2020,Cash,ElectroSaar Fabricators,20.40,35.00
9/17/2020,PulseCraft Depot,VoltStar Havells,89.32,98.00
9/17/2020,PulseCraft Depot,VoltStar Havells,23.08,29.20
9/17/2020,PulseCraft Depot,Others,23.20,60.00
9/17/2020,PulseCraft Depot,AnchorVolt Industries,107.08,337.40
9/17/2020,PulseCraft Depot,AnchorVolt Industries,65.34,196.18
9/17/2020,PulseCraft Depot,AnchorVolt Industries,61.95,172.56
9/17/2020,PulseCraft Depot,SupraElectra Industries,19.64,74.00
9/17/2020,PulseCraft Depot,PowerMatic Havells,24.33,51.00
9/17/2020,PulseCraft Depot,Others,15.82,34.80
9/17/2020,PulseCraft Depot,FusionAnchor Technologies,54.31,123.62
9/17/2020,PulseCraft Depot,GridHavell Technologies,29.03,49.00
9/18/2020,WattFlow,VoltStar Havells,46.79,735.00
9/18/2020,WattFlow,AnchorVolt Industries,276.05,2239.00
9/18/2020,WattFlow,Others,104.58,618.00
9/18/2020,WattFlow,SupraElectra Industries,522.96,6314.00
9/18/2020,WattFlow,PowerMatic Havells,24.89,315.40
9/18/2020,WattFlow,PowerMatic Havells,24.01,309.40
9/18/2020,WattFlow,PowerMatic Havells,54.25,760.00
9/18/2020,WattFlow,PowerMatic Havells,63.93,757.00
9/18/2020,WattFlow,PowerMatic Havells,21.80,276.40
9/18/2020,WattFlow,PowerMatic Havells,28.67,285.40
9/18/2020,WattFlow,PowerMatic Havells,24.74,288.40
9/18/2020,WattFlow,PowerMatic Havells,30.05,283.40
9/18/2020,WattFlow,ElectraBharat Manufacturing,29.61,268.00
9/18/2020,WattFlow,PowerFusion Systems,463.92,3783.00
9/18/2020,WattFlow,BharatElectra Works,95.34,1265.36
9/18/2020,WattFlow,SupraVolt Manufacturing,162.37,1098.20
9/18/2020,WattFlow,SupraVolt Manufacturing,49.28,307.00
9/18/2020,WattFlow,SupraVolt Manufacturing,100.37,390.00
9/18/2020,WattFlow,SupraVolt Manufacturing,72.50,263.00
9/18/2020,WattFlow,SupraVolt Manufacturing,52.25,417.00
9/18/2020,WattFlow,SupraVolt Manufacturing,264.85,379.00
9/18/2020,WattFlow,SupraVolt Manufacturing,31.92,225.00
9/18/2020,WattFlow,SupraVolt Manufacturing,142.95,724.00
9/18/2020,WattFlow,SupraVolt Manufacturing,-3413.83,1024.00
9/18/2020,WattFlow,SupraVolt Manufacturing,66.19,400.00
9/18/2020,Cash,VoltStar Havells,59.11,76.00
9/18/2020,Cash,VoltStar Havells,54.29,86.60
9/18/2020,Cash,VoltStar Havells,49.32,82.34
9/18/2020,Cash,VoltStar Havells,275.53,525.56
9/18/2020,Cash,ApexVolt Industries,9.48,56.40
9/18/2020,Cash,HavellVolt Solutions,307.44,2010.40
9/18/2020,Cash,AnchorVolt Industries,115.75,263.70
9/18/2020,Cash,AnchorVolt Industries,238.40,644.00
9/18/2020,Cash,AnchorVolt Industries,24.07,78.40
9/18/2020,Cash,SupraElectra Industries,54.31,344.00
9/18/2020,Cash,PowerMatic Havells,27.01,75.00
9/18/2020,Cash,VoltStar Havells,93.69,237.00
9/18/2020,Cash,Others,222.38,538.60
9/18/2020,Cash,SupraElectra Industries,188.16,1355.00
9/18/2020,Cash,PowerMatic Havells,215.95,518.00
9/18/2020,Cash,FusionAnchor Technologies,967.23,3137.85
9/18/2020,Cash,FusionAnchor Technologies,617.45,1642.90
9/18/2020,ElectroSource,ApexCraft Electric,1054.86,7149.24
9/18/2020,ElectroSource,ApexCraft Electric,511.40,2806.24
9/18/2020,ElectroSource,ApexCraft Electric,510.07,3688.20
9/18/2020,ElectroSource,ApexCraft Electric,887.76,5164.96
9/18/2020,ElectroSource,ApexCraft Electric,2043.26,14405.32
7/10/2020,Cash,BharatElectra Works,33.26,235.00
9/7/2020,ElectroMatic,AnchorVolt Industries,1869.13,40217.00
9/20/2020,ElectroMatic,AnchorVolt Industries,163.47,1160.00
9/20/2020,ElectroMatic,AnchorVolt Industries,155.38,1301.30
9/20/2020,ElectroMatic,AnchorVolt Industries,103.31,706.70
9/20/2020,ElectroMatic,AnchorVolt Industries,199.94,1475.70
9/20/2020,ElectroMatic,AnchorVolt Industries,131.42,1021.40
9/21/2020,SparkWave,AnchorVolt Industries,-26.82,2.01
9/21/2020,SparkWave,AnchorVolt Industries,-107.07,12.01
9/21/2020,SparkWave,AnchorVolt Industries,-196.07,9.01
9/21/2020,SparkWave,AnchorVolt Industries,-75.24,5.01
9/21/2020,SparkWave,AnchorVolt Industries,-28.86,10.01
9/21/2020,VoltEmpire,SupraVolt Manufacturing,-99.19,9.01
9/21/2020,VoltEmpire,SupraVolt Manufacturing,-96.64,12.01
9/21/2020,VoltEmpire,SupraVolt Manufacturing,-133.19,1.01
9/20/2020,ElectroGlow,AnchorVolt Industries,-36.24,7.01
9/20/2020,ElectroGlow,AnchorVolt Industries,-51.03,6.01
9/20/2020,ElectroGlow,AnchorVolt Industries,-90.53,0.01
9/20/2020,ElectroGlow,AnchorVolt Industries,-156.79,11.01
9/20/2020,ElectroGlow,AnchorVolt Industries,-38.17,9.01
9/20/2020,ElectroGlow,AnchorVolt Industries,-261.85,7.01
9/20/2020,ElectroGlow,AnchorVolt Industries,-324.99,8.01
9/20/2020,ElectroGlow,AnchorVolt Industries,-90.48,14.01
9/20/2020,ElectroGlow,AnchorVolt Industries,-38.13,1.01
9/20/2020,ElectroGlow,SupraVolt Manufacturing,-44.80,11.01
9/20/2020,ElectroGlow,SupraVolt Manufacturing,-29.39,14.01
9/21/2020,Cash,VoltStar Havells,28.34,64.00
9/21/2020,Cash,AnchorVolt Industries,20.38,55.50
9/21/2020,Cash,HavellCore Technologies,9.03,10.50
9/21/2020,Cash,VoltIndus Fabrications,30.52,111.00
9/21/2020,Cash,Others,30.28,40.00
9/21/2020,Cash,AnchorVolt Industries,467.49,2919.48
9/21/2020,Cash,AnchorVolt Industries,687.89,2700.80
9/21/2020,Cash,SupraVolt Fabricators,796.35,2696.00
9/21/2020,Cash,VoltIndus Fabrications,3462.38,3732.57
9/21/2020,Cash,BharatElectra Works,719.93,2696.00
9/21/2020,Cash,BharatElectra Works,283.75,3834.00
9/21/2020,Cash,OrionVolt Systems,294.46,650.40
9/21/2020,CurrentPulse,AnchorVolt Industries,530.40,13442.00
9/21/2020,WattZone,AnchorVolt Industries,180.46,1388.00
9/21/2020,WattZone,AnchorVolt Industries,271.72,2135.35
9/21/2020,WattZone,AnchorVolt Industries,214.72,1665.50
9/21/2020,WattZone,AnchorVolt Industries,245.79,1947.40
9/21/2020,WattZone,AnchorVolt Industries,314.02,2480.40
9/21/2020,WattZone,AnchorVolt Industries,124.22,975.50
9/21/2020,WattZone,AnchorVolt Industries,350.92,3014.00
9/22/2020,ElectroMotive,AnchorVolt Industries,2412.27,51829.00
9/22/2020,ElectroMotive,AnchorVolt Industries,185.42,1394.00
9/22/2020,ElectroMotive,AnchorVolt Industries,274.65,2134.35
9/22/2020,ElectroMotive,AnchorVolt Industries,123.37,983.20
9/22/2020,ElectroMotive,AnchorVolt Industries,118.94,1003.00
9/21/2020,PulseCraft Depot,BharatElectra Works,52.45,1578.90
9/25/2020,Cash,VoltStar Havells,89.70,237.00
9/25/2020,Cash,Others,55.35,139.40
9/25/2020,Cash,SupraElectra Industries,236.53,1694.00
9/25/2020,Cash,Others,170.00,399.00
9/25/2020,Cash,PowerMatic Havells,107.99,254.00
9/25/2020,Cash,VoltStar Havells,99.12,125.00
9/25/2020,Cash,VoltStar Havells,62.79,113.80
9/25/2020,Cash,VoltStar Havells,97.74,180.00
9/25/2020,Cash,VoltStar Havells,452.08,858.83
9/25/2020,Cash,ApexVolt Industries,7.88,109.80
9/25/2020,Cash,Others,33.61,80.20
9/25/2020,Cash,AnchorVolt Industries,330.26,831.00
9/25/2020,Cash,AnchorVolt Industries,91.11,331.68
9/25/2020,Cash,AnchorVolt Industries,230.89,787.40
9/25/2020,Cash,AnchorVolt Industries,140.94,509.75
9/25/2020,Cash,AnchorVolt Industries,208.07,629.32
9/25/2020,Cash,AnchorVolt Industries,114.12,347.82
9/25/2020,Cash,AnchorVolt Industries,103.99,373.66
9/25/2020,Cash,AnchorVolt Industries,87.22,256.18
9/25/2020,Cash,AnchorVolt Industries,84.46,276.27
9/25/2020,Cash,AnchorVolt Industries,36.32,133.66
9/25/2020,Cash,AnchorVolt Industries,125.36,455.00
9/25/2020,Cash,AnchorVolt Industries,40.42,134.00
9/25/2020,Cash,Others,33.79,95.00
9/25/2020,Cash,PowerMatic Havells,43.92,91.00
9/25/2020,Cash,BharatElectra Works,96.47,3150.80
9/25/2020,Cash,BharatElectra Works,196.20,1412.00
9/25/2020,Cash,BharatElectra Works,140.03,3630.90
9/25/2020,Cash,FusionAnchor Technologies,121.42,328.78
9/25/2020,Cash,FusionAnchor Technologies,112.07,357.98
9/25/2020,BrightCircuit,VoltStar Havells,360.58,1506.31
9/25/2020,BrightCircuit,VoltStar Havells,381.97,2690.84
9/25/2020,BrightCircuit,VoltStar Havells,153.41,1082.81
9/25/2020,Cash,VoltStar Havells,25.08,30.00
9/25/2020,Cash,VoltStar Havells,110.75,197.00
9/25/2020,Cash,VoltStar Havells,24.57,74.80
9/25/2020,Cash,VoltStar Havells,123.86,232.00
9/25/2020,Cash,AnchorVolt Industries,410.50,1040.00
9/25/2020,Cash,AnchorVolt Industries,354.00,1408.69
9/25/2020,Cash,AnchorVolt Industries,78.15,339.84
9/25/2020,Cash,AnchorVolt Industries,166.97,759.50
9/25/2020,Cash,AnchorVolt Industries,393.09,1518.32
9/25/2020,Cash,AnchorVolt Industries,132.00,527.80
9/25/2020,Cash,AnchorVolt Industries,208.50,896.30
9/25/2020,Cash,AnchorVolt Industries,64.58,271.40
9/25/2020,Cash,AnchorVolt Industries,103.01,364.00
9/25/2020,Cash,AnchorVolt Industries,37.54,139.00
9/25/2020,Cash,ApexCraft Electric,224.97,1301.24
9/25/2020,Cash,VoltIndus Fabrications,133.67,600.20
9/25/2020,Cash,VoltIndus Fabrications,53.06,201.40
9/25/2020,Cash,VoltIndus Fabrications,122.60,724.36
9/25/2020,Cash,BharatElectra Works,101.29,3155.80
9/25/2020,Cash,BharatElectra Works,78.18,2288.58
9/25/2020,Cash,BharatElectra Works,282.60,7274.80
9/25/2020,Cash,BharatElectra Works,285.85,3824.00
9/25/2020,Cash,BharatElectra Works,82.97,1227.20
9/25/2020,Cash,Others,32.49,74.40
9/25/2020,Cash,Others,32.64,97.00
9/25/2020,WattWave,VoltStar Havells,183.02,906.00
9/25/2020,WattWave,VoltStar Havells,69.98,355.06
9/25/2020,WattWave,VoltStar Havells,249.85,1061.96
9/26/2020,BrightCrest,AnchorVolt Industries,669.33,3932.00
9/26/2020,BrightCrest,AnchorVolt Industries,148.21,1302.30
9/26/2020,BrightCrest,AnchorVolt Industries,737.28,5096.00
9/26/2020,BrightCrest,AnchorVolt Industries,209.43,1411.40
9/26/2020,BrightCrest,AnchorVolt Industries,320.67,1778.00
9/26/2020,BrightCrest,AnchorVolt Industries,491.84,4059.20
9/26/2020,BrightCrest,AnchorVolt Industries,465.12,2762.60
9/26/2020,BrightCrest,AnchorVolt Industries,211.05,1643.25
9/27/2020,WattSphere,AnchorVolt Industries,304.74,3229.00
9/27/2020,WattSphere,AnchorVolt Industries,1207.44,6309.00
9/28/2020,SparkPeak,AnchorVolt Industries,1870.13,40215.00
9/27/2020,BrightElectro,VoltStar Havells,54.72,1099.00
9/27/2020,BrightElectro,VoltStar Havells,54.72,1085.00
9/27/2020,BrightElectro,VoltStar Havells,1249.53,5287.79
9/27/2020,BrightElectro,AnchorVolt Industries,244.78,1625.00
9/27/2020,BrightElectro,AnchorVolt Industries,242.78,1629.00
9/27/2020,BrightElectro,SupraVolt Manufacturing,337.44,2848.00
9/27/2020,BrightElectro,OrionVolt Systems,8.16,1458.00
9/28/2020,Cash,VoltStar Havells,34.23,65.70
9/28/2020,Cash,VoltStar Havells,111.43,200.20
9/28/2020,Cash,VoltStar Havells,78.78,141.32
9/28/2020,Cash,VoltStar Havells,155.83,286.00
9/28/2020,Cash,AnchorVolt Industries,616.25,1544.50
9/28/2020,Cash,AnchorVolt Industries,420.01,1475.56
9/28/2020,Cash,AnchorVolt Industries,172.94,703.60
9/28/2020,Cash,AnchorVolt Industries,324.55,1281.00
9/28/2020,Cash,AnchorVolt Industries,63.10,237.32
9/28/2020,Cash,AnchorVolt Industries,188.17,732.55
9/28/2020,Cash,AnchorVolt Industries,255.32,828.00
9/28/2020,Cash,AnchorVolt Industries,90.87,343.24
9/28/2020,Cash,AnchorVolt Industries,215.93,756.75
9/28/2020,Cash,AnchorVolt Industries,128.80,468.74
9/28/2020,Cash,AnchorVolt Industries,78.93,275.54
9/28/2020,Cash,AnchorVolt Industries,59.55,236.50
9/28/2020,Cash,AnchorVolt Industries,73.28,274.00
9/28/2020,Cash,AnchorVolt Industries,257.52,912.00
9/28/2020,Cash,BharatCharge Industries,244.00,950.00
9/28/2020,Cash,Others,17.30,60.40
9/28/2020,Cash,ElectraBharat Manufacturing,13.87,54.50
9/28/2020,Cash,PowerFusion Systems,915.00,7574.00
9/28/2020,Cash,VoltIndus Fabrications,46.04,195.00
9/28/2020,Cash,VoltIndus Fabrications,169.90,794.60
9/28/2020,Cash,BharatElectra Works,55.22,301.00
9/28/2020,Cash,BharatElectra Works,185.55,6292.60
9/28/2020,Cash,BharatElectra Works,82.17,2278.58
9/28/2020,Cash,BharatElectra Works,282.56,7265.80
9/28/2020,ElectroGlow,AnchorVolt Industries,170.61,1337.40
9/28/2020,ElectroGlow,AnchorVolt Industries,271.67,2123.35
9/28/2020,ElectroGlow,AnchorVolt Industries,152.33,1163.00
9/28/2020,ElectroGlow,AnchorVolt Industries,283.46,2228.00
9/28/2020,Cash,VoltHaven Manufacturing,35.23,171.70
9/28/2020,Cash,HavellSpark Fabrications,63.87,765.00
9/28/2020,Cash,VoltStar Havells,219.84,513.20
9/28/2020,Cash,VoltStar Havells,76.93,179.56
9/28/2020,Cash,VoltStar Havells,516.40,1225.52
9/28/2020,Cash,VoltStar Havells,71.26,153.76
9/28/2020,Cash,ApexVolt Industries,32.74,190.26
9/28/2020,Cash,AnchorVolt Industries,123.83,457.45
9/28/2020,Cash,AnchorVolt Industries,212.56,722.72
9/28/2020,Cash,AnchorVolt Industries,154.03,612.60
9/28/2020,Cash,AnchorVolt Industries,439.39,1765.40
9/28/2020,Cash,AnchorVolt Industries,184.53,999.20
9/28/2020,Cash,AnchorVolt Industries,72.57,236.05
9/28/2020,Cash,AnchorVolt Industries,298.03,931.00
9/28/2020,Cash,Others,25.47,128.00
9/28/2020,Cash,Others,533.00,573.20
9/28/2020,Cash,ElectraBharat Manufacturing,17.41,70.00
9/28/2020,Cash,BharatElectra Works,95.06,3152.80
9/28/2020,Cash,BharatElectra Works,151.15,4563.16
9/28/2020,Cash,BharatElectra Works,276.47,7261.80
9/28/2020,Cash,OrionVolt Systems,33.19,122.24
9/28/2020,PulseCraft Depot,HavellVolt Solutions,238.20,1895.00
9/28/2020,PulseCraft Depot,SupraVolt Manufacturing,50.96,236.20
9/28/2020,WattZone,AnchorVolt Industries,2408.27,51828.00
9/29/2020,VoltMaster,VoltStar Havells,275.51,1092.00
9/29/2020,VoltMaster,VoltStar Havells,44.68,808.40
9/29/2020,VoltMaster,AnchorVolt Industries,266.18,1582.00
9/29/2020,VoltMaster,AnchorVolt Industries,97.63,688.64
9/29/2020,VoltMaster,AnchorVolt Industries,-1.08,639.70
9/29/2020,VoltMaster,AnchorVolt Industries,47.52,299.38
9/29/2020,VoltMaster,AnchorVolt Industries,0.00,324.64
9/29/2020,VoltMaster,AnchorVolt Industries,-51.53,534.24
9/29/2020,VoltMaster,AnchorVolt Industries,261.75,1124.00
9/29/2020,VoltMaster,AnchorVolt Industries,22.55,723.32
9/29/2020,VoltMaster,AnchorVolt Industries,-24.19,823.20
9/29/2020,VoltMaster,AnchorVolt Industries,58.16,414.68
9/29/2020,VoltMaster,AnchorVolt Industries,22.51,100.46
9/29/2020,VoltMaster,AnchorVolt Industries,45.01,286.67
9/29/2020,VoltMaster,AnchorVolt Industries,115.32,822.20
8/17/2020,PowerHub,AnchorVolt Industries,98.27,740.50
8/17/2020,PowerHub,AnchorVolt Industries,139.63,1319.00
8/17/2020,PowerHub,AnchorVolt Industries,171.01,1330.40
8/17/2020,PowerHub,AnchorVolt Industries,100.20,711.70
8/17/2020,PowerHub,AnchorVolt Industries,201.70,1482.70
8/17/2020,PowerHub,AnchorVolt Industries,204.56,1637.25
8/17/2020,PowerHub,AnchorVolt Industries,93.19,742.00
8/17/2020,PowerHub,Others,18.56,540.00
9/30/2020,Cash,VoltStar Havells,18.64,46.60
9/30/2020,Cash,VoltStar Havells,109.53,209.78
9/30/2020,Cash,VoltStar Havells,123.77,240.90
9/30/2020,Cash,VoltStar Havells,85.61,164.08
9/30/2020,Cash,VoltIndus Fabrications,219.65,1024.90
9/30/2020,BrightWire,VoltStar Havells,22.65,41.70
9/30/2020,BrightWire,AnchorVolt Industries,11.63,90.60
9/30/2020,BrightWire,AnchorVolt Industries,29.09,158.60
9/30/2020,BrightWire,AnchorVolt Industries,29.80,150.40
9/30/2020,BrightWire,AnchorVolt Industries,79.99,564.50
9/30/2020,BrightWire,AnchorVolt Industries,47.52,288.96
9/30/2020,BrightWire,AnchorVolt Industries,24.38,101.04
9/30/2020,BrightWire,AnchorVolt Industries,15.43,90.62
9/30/2020,BrightWire,AnchorVolt Industries,60.07,388.84
9/30/2020,ElectroFusion,VoltStar Havells,1452.00,2381.00
9/30/2020,ElectroFusion,VoltStar Havells,406.10,2220.00
9/30/2020,ElectroFusion,AnchorVolt Industries,308.48,1805.00
9/30/2020,ElectroFusion,AnchorVolt Industries,1008.60,7294.00
9/30/2020,ElectroFusion,AnchorVolt Industries,4241.12,8914.00
9/30/2020,ElectroFusion,AnchorVolt Industries,727.48,5197.00
9/30/2020,ElectroFusion,AnchorVolt Industries,480.14,3424.20
9/30/2020,ElectroFusion,AnchorVolt Industries,1254.22,8908.00
9/30/2020,ElectroFusion,AnchorVolt Industries,253.47,1789.80
9/30/2020,ElectroFusion,AnchorVolt Industries,280.14,1929.20
9/30/2020,ElectroFusion,AnchorVolt Industries,664.42,4678.60
9/30/2020,ElectroFusion,AnchorVolt Industries,145.47,1047.80
9/30/2020,ElectroFusion,AnchorVolt Industries,149.47,1046.80
9/30/2020,ElectroFusion,AnchorVolt Industries,407.34,2897.80
9/30/2020,ElectroFusion,AnchorVolt Industries,1418.36,10105.20
9/30/2020,ElectroFusion,AnchorVolt Industries,1079.37,2239.00
9/30/2020,ElectroFusion,AnchorVolt Industries,185.67,1270.40
9/30/2020,ElectroFusion,AnchorVolt Industries,1308.70,5568.00
9/30/2020,ElectroFusion,AnchorVolt Industries,992.80,5346.40
9/30/2020,ElectroFusion,AnchorVolt Industries,3390.94,5800.60
9/30/2020,ElectroFusion,AnchorVolt Industries,314.74,2237.00
9/30/2020,ElectroFusion,AnchorVolt Industries,631.48,4454.00
9/30/2020,ElectroFusion,AnchorVolt Industries,545.28,3870.40
9/30/2020,ElectroFusion,AnchorVolt Industries,229.54,1635.40
9/30/2020,ElectroFusion,AnchorVolt Industries,404.14,2858.70
9/30/2020,ElectroFusion,AnchorVolt Industries,410.27,2861.70
9/30/2020,ElectroFusion,AnchorVolt Industries,801.54,5719.40
9/30/2020,ElectroFusion,AnchorVolt Industries,367.74,2598.00
9/30/2020,ElectroFusion,AnchorVolt Industries,283.78,2238.00
9/30/2020,ElectroFusion,FusionAnchor Technologies,228.20,2238.00
9/30/2020,PulseCraft Depot,BharatElectra Works,53.36,2249.09
9/30/2020,PowerHub,AnchorVolt Industries,1876.13,40221.00
10/1/2020,ElectroFlow,AnchorVolt Industries,42.74,276.88
10/1/2020,ElectroFlow,AnchorVolt Industries,205.46,1412.40
10/1/2020,ElectroFlow,AnchorVolt Industries,212.45,1481.70
10/1/2020,ElectroFlow,AnchorVolt Industries,1870.98,40217.00
10/1/2020,ElectroFlow,AnchorVolt Industries,86.72,880.80
10/1/2020,ElectroFlow,SupraVolt Manufacturing,228.45,667.79
10/1/2020,PulseCraft Depot,Others,60.35,136.40
10/1/2020,PulseCraft Depot,SupraElectra Industries,98.47,676.00
10/1/2020,PulseCraft Depot,PowerMatic Havells,112.60,252.00
10/1/2020,PulseCraft Depot,PowerMatic Havells,135.24,286.60
